Q38222,George_Lucas,2
Q47365,Marie_Antoinette,4
Q25089,Woody_Allen,4
Q10390,John_McCain,4
Q43044,Demi_Moore,3
Q159347,Steve_McQueen,1
Q2680,Bruce_Willis,3
Q7416,Margaret_Thatcher,2
Q635,Cleopatra,4
Q128121,Mick_Jagger,3
Q39792,Jack_Nicholson,1
Q363708,Eddie_Fisher_(singer),4
Q213512,Bill_Cosby,4
Q310295,Dick_Van_Dyke,2
Q25161,Roald_Dahl,3
Q1225,Bruce_Springsteen,1
Q298368,Liev_Schreiber,2
Q163249,Jessica_Biel,1
Q3925,Grace_Kelly,3
Q14540,Tina_Fey,2
Q82110,Steven_Seagal,1
Q308840,Jean-Claude_Van_Damme,2
Q714,Stevie_Wonder,1
Q434706,Elizabeth_Warren,2
Q218503,Will_Ferrell,1
Q1047,Jawaharlal_Nehru,1
Q11613,Harry_S._Truman,1
Q23559,Benito_Mussolini,6
Q233619,Hrithik_Roshan,2
Q1035,Charles_Darwin,8
Q19878,Muammar_Gaddafi,8
Q44430,Vince_McMahon,2
Q133151,Ozzy_Osbourne,6
Q9049,Noam_Chomsky,1
Q81520,Pierce_Brosnan,4
Q193426,Nancy_Reagan,2
Q868,Aristotle,1
Q1835,Zinedine_Zidane,2
Q2643,George_Harrison,1
Q237324,Lisa_Marie_Presley,2
Q41396,Josh_Brolin,2
Q189758,Marvin_Gaye,1
Q174346,Katie_Holmes,1
Q5816,Mao_Zedong,6
Q20875,Edward_VII,6
Q144622,Phil_Collins,2
Q103646,Ron_Howard,2
Q228787,Jada_Pinkett_Smith,2
Q307,Galileo_Galilei,2
Q194280,Hugh_Hefner,1
Q11806,John_Adams,4
Q209662,Lucille_Ball,2
Q132616,Naomi_Watts,2
Q160009,Pink_(singer),1
Q41871,Paul_Newman,3
Q457786,Rodrigo_Duterte,2
Q138005,Michael_Keaton,1
Q26806,Danny_DeVito,1
Q264730,Gloria_Vanderbilt,1
Q232414,Lisa_Bonet,1
Q44467,Orlando_Bloom,1
Q184572,Martin_Sheen,4
Q11378,Shiva,2
Q41142,Jane_Fonda,3
Q126513,Steve_Irwin,1
Q296774,Mark_Harmon,1
Q80823,Anne_Boleyn,1
Q34201,Zeus,54
Q2307071,Vision_(Marvel_Comics),2
Q103946,Kiefer_Sutherland,1
Q5686,Charles_Dickens,11
Q59215,Robert_Redford,1
Q133050,Susan_Sarandon,1
Q4028,Paul_Simon,1
Q233213,Paula_Patton,1
Q2673,Chuck_Norris,1
Q65932,Anthony_Hopkins,1
Q182655,Rod_Stewart,5
Q2001,Stanley_Kubrick,1
Q79876,Isis,1
Q4636,Barbra_Streisand,1
Q483203,Sting_(musician),3
Q1149,Indira_Gandhi,2
Q3044,Charlemagne,19
Q167498,Meg_Ryan,1
Q22004720,Mohamed_Hadid,5
Q172653,Maggie_Smith,2
Q160278,John_D._Rockefeller,4
Q43989,Grigori_Rasputin,1
Q193406,Pocahontas,1
Q234773,Priscilla_Presley,2
Q49001,Whoopi_Goldberg,1
Q9554,Martin_Luther,6
Q51797,Princess_Leia,4
Q170530,Sarah_Jessica_Parker,3
Q180919,Natalie_Wood,1
Q161819,Julie_Andrews,1
Q174957,Nina_Simone,1
Q892,J._R._R._Tolkien,2
Q12038,Cthulhu,2
Q34296,Woodrow_Wilson,3
Q167520,Jon_Voight,2
Q79972,James_VI_and_I,7
Q9671,Michael_Schumacher,1
Q127318,George_III_of_the_United_Kingdom,15
Q53944,Rupert_Murdoch,5
Q7186,Marie_Curie,2
Q179090,Aaron_Burr,1
Q11930,Kevin_Costner,1
Q186422,Wolverine_(character),1
Q213812,Babe_Ruth,1
Q215562,Frederick_Douglass,1
Q607,Michael_Bloomberg,2
Q43715,Vlad_the_Impaler,1
Q194333,Billy_Joel,2
Q30875,Oscar_Wilde,2
Q9077,Moses,2
Q131814,Tina_Turner,2
Q187033,Sally_Field,1
Q3454165,Kevin_Bacon,1
Q215359,Dean_Martin,1
Q156796,Michelle_Williams_(actress),1
Q173158,Ben_Kingsley,1
Q8619,Pierre_Trudeau,4
Q44546,Ric_Flair,3
Q42891,Krishna,1
Q28054,Judi_Dench,1
Q104266,Mel_Brooks,1
Q2267017,Cable_(comics),1
Q16297,William_Shatner,3
Q25310,Robert_F._Kennedy,11
Q294912,Richard_Pryor,1
Q19810,Victoria_Beckham,4
Q170576,Milla_Jovovich,2
Q913,Socrates,2
Q232538,Patty_Duke,2
Q83410,Cary_Grant,1
Q34836,Ulysses_S._Grant,4
Q72984,Bing_Crosby,7
Q4496,Mitt_Romney,1
Q188375,Lucy_Liu,1
Q218532,John_Candy,1
Q19673,Al_Gore,2
Q855252,Bhumibol_Adulyadej,4
Q7245,Mark_Twain,3
Q1405,Augustus,1
Q56005,Ridley_Scott,3
Q381477,Kamal_Haasan,2
Q180710,Anna_Nicole_Smith,2
Q159778,Michelle_Pfeiffer,2
Q36290,Diana_Ross,3
Q192217,Rob_Schneider,1
Q314812,John_Ritter,2
Q7523,Kublai_Khan,17
Q55400,Hayao_Miyazaki,2
Q2153,Subhas_Chandra_Bose,1
Q206856,Angela_Lansbury,1
Q43144,Sarah_Palin,5
Q232343,Bridget_Moynahan,1
Q929285,Scarlet_Witch,2
Q209518,Wayne_Gretzky,1
Q81506,Charles_I_of_England,7
Q51746,Luke_Skywalker,1
Q22316,John_Kerry,2
Q127454,Miranda_Kerr,1
Q368,Augusto_Pinochet,2
Q222071,Courtney_Love,1
Q176455,Melanie_Griffith,1
Q229507,Jayne_Mansfield,2
Q191084,Val_Kilmer,1
Q171745,Jeremy_Irons,1
Q1261570,Frank_Gifford,1
Q51552,Roman_Polanski,1
Q217787,Carole_King,1
Q313956,Anil_Kapoor,3
Q273055,R._Kelly,1
Q104372,Doris_Day,1
Q8597,Akbar,3
Q131285,John_Williams,1
Q180224,Lenny_Kravitz,1
Q929273,Quicksilver_(comics),1
Q163830,Yip_Man,2
Q170419,Carlos_Slim,1
Q189599,Keith_Richards,2
Q16345,Leonard_Nimoy,2
Q194045,Steven_Tyler,2
Q41749,Joseph_Goebbels,4
Q37340,Apollo,15
Q35500,Aphrodite,17
Q206181,Hank_Williams,2
Q131380,Kim_Basinger,1
Q239505,Shivaji,2
Q7374,Alfred_Hitchcock,1
Q182580,Shirley_Temple,1
Q117012,Yoko_Ono,2
Q30487,Mikhail_Gorbachev,1
Q83476,Alfred_the_Great,5
Q106775,Richard_Harris,3
Q43067,Heinrich_Himmler,1
Q215976,Patricia_Arquette,2
Q152929,Meat_Loaf,2
Q193645,Quincy_Jones,3
Q41746,Achilles,1
Q185165,Olivia_Newton-John,1
Q40787,Nicholas_II_of_Russia,5
Q196560,Kelsey_Grammer,2
Q229011,Leslie_Mann,2
Q234606,Martha_Stewart,1
Q44279,Oliver_Cromwell,6
Q127330,Frank_Zappa,4
Q465695,Kathie_Lee_Gifford,1
Q5350072,Jean_Grey,1
Q1413,Nero,1
Q35236,Herbert_Hoover,2
Q51023,Vanessa_Paradis,2
Q325396,Judd_Apatow,2
Q8768,Henry_Ford,1
Q133028,Richard_III_of_England,2
Q410,Carl_Sagan,3
Q206922,Andy_Serkis,1
Q83160,Prometheus,1
Q122553,Charles_II_of_England,13
Q675493,Henry_VII_of_England,9
Q24829,Orson_Welles,2
Q1409,Caligula,1
Q188541,Chandragupta_Maurya,1
Q35286,Warren_G._Harding,1
Q35286,Warren_G._Harding,1
Q108366,Gregory_Peck,1
Q37594,William_the_Conqueror,9
Q202725,Mia_Farrow,3
Q71243,Clark_Gable,3
Q313697,Ross_Perot,1
Q51802,Han_Solo,4
Q432743,Gavin_Rossdale,1
Q42930,Dustin_Hoffman,1
Q35041,William_McKinley,1
Q43252,Sophia_Loren,2
Q315547,Keith_Urban,2
Q350666,Dalton_Trumbo,1
Q374220,Danny_Masterson,1
Q255565,Carol_Burnett,2
Q103784,Donald_Sutherland,3
Q223992,Wes_Craven,1
Q84122,Horus,5
Q165557,Robert_E._Lee,3
Q173118,Vijay_Mallya,1
Q295964,Jon_Favreau,3
Q75622,Elizabeth_Hurley,1
Q206833,Denise_Richards,2
Q16390,Humphrey_Bogart,1
Q489831,Kevin_Smith,1
Q8349,Weird_Al,1
Q193048,Laurence_Fishburne,1
Q26695,Lionel_Richie,2
Q35064,Agatha_Christie,1
Q78489,Niki_Lauda,1
Q17515,Diego_Maradona,3
Q34743,Rudyard_Kipling,2
Q150651,George_Carlin,1
Q76927,Mary_of_Teck,6
Q1339,Johann_Sebastian_Bach,20
Q48259,Dick_Cheney,1
Q11813,James_Madison,1
Q103894,Alec_Guinness,1
Q77112,David_Foster,3
Q44374,Eddie_Guerrero,1
Q104081,Mickey_Rooney,3
Q200768,Dennis_Quaid,1
Q203215,Max_von_Sydow,1
Q57655,Mohammed_bin_Rashid_Al_Maktoum,7
Q40475,Joan_Crawford,1
Q270691,Sridevi,2
Q315051,James_Brolin,2
Q350321,Ivar_the_Boneless,1
Q11816,John_Quincy_Adams,3
Q7732,Louis_XVI_of_France,4
Q92764,Sergey_Brin,2
Q4193709,Kim_Zolciak,1
Q42745,Rita_Hayworth,1
Q301646,John_Gotti,2
Q35648,William_Howard_Taft,3
Q766106,Ann_Dunham,2
Q1992008,Govinda_(actor),1
Q39978,Nostradamus,1
Q229276,Maureen_O'Hara,1
Q158952,Catwoman,1
Q240679,Hercules,1
Q34479,Hirohito,7
Q253476,Christie_Brinkley,3
Q43610,Odin,8
Q57798,Edward_I_of_England,10
Q83396,Eleanor_Roosevelt,5
Q15031,Xi_Jinping,1
Q35171,Grover_Cleveland,2
Q6439123,Kroy_Biermann,1
Q254789,Joely_Fisher,3
Q233253,June_Carter_Cash,3
Q207969,Eric_Roberts,1
Q1579,Ganesha,1
Q18810921,Chrisann_Brennan,1
Q152843,Joan_Collins,1
Q17163,Johan_Cruyff,1
Q150943,Gene_Hackman,3
Q128995,Anthony_Eden,1
Q36456,Hannibal,1
Q93354,F._Scott_Fitzgerald,1
Q472535,Desi_Arnaz,2
Q4980225,Bryan_Lourd,1
